,Course_ID,Year,Course_Duration,Course_Ress_Digit,Course_Ress_inClass,Resources_Amount,Resources_Rank,Resources_Type_Basic
35149,470,2015,5,1,1,2,1,Video
35150,470,2015,5,1,1,2,2,Exercise
35151,471,2015,11,2,5,7,1,Lecture
35152,471,2015,11,2,5,7,2,Exercise
35153,471,2015,11,2,5,7,3,Video
35154,471,2015,11,2,5,7,4,Lecture
35155,471,2015,11,2,5,7,5,Video
35156,471,2015,11,2,5,7,6,Lecture
35157,471,2015,11,2,5,7,7,Examen
35158,472,2015,15,1,14,15,1,Lecture
35159,472,2015,15,1,14,15,2,Exercise
35160,472,2015,15,1,14,15,3,Lecture
35161,472,2015,15,1,14,15,4,Lecture
35162,472,2015,15,1,14,15,5,Lecture
35163,472,2015,15,1,14,15,6,Lecture
35164,472,2015,15,1,14,15,7,Lecture
35165,472,2015,15,1,14,15,8,Exercise
35166,472,2015,15,1,14,15,9,Lecture
35167,472,2015,15,1,14,15,10,Lecture
35168,472,2015,15,1,14,15,11,Exercise
35169,472,2015,15,1,14,15,12,Lecture
35170,472,2015,15,1,14,15,13,Lecture
35171,472,2015,15,1,14,15,14,Exercise
35172,472,2015,15,1,14,15,15,Video
35173,473,2015,7,1,3,4,1,QCM
35174,473,2015,7,1,3,4,2,Lecture
35175,473,2015,7,1,3,4,3,Lecture
35176,473,2015,7,1,3,4,4,Exercise
35177,474,2015,30,4,13,17,1,Lecture
35178,474,2015,30,4,13,17,2,QCM
35179,474,2015,30,4,13,17,3,Lecture
35180,474,2015,30,4,13,17,4,Lecture
35181,474,2015,30,4,13,17,5,QCM
35182,474,2015,30,4,13,17,6,Lecture
35183,474,2015,30,4,13,17,7,Exercise
35184,474,2015,30,4,13,17,8,Exercise
35185,474,2015,30,4,13,17,9,Lecture
35186,474,2015,30,4,13,17,10,Lecture
35187,474,2015,30,4,13,17,11,Video
35188,474,2015,30,4,13,17,12,Lecture
35189,474,2015,30,4,13,17,13,Exercise
35190,474,2015,30,4,13,17,14,Lecture
35191,474,2015,30,4,13,17,15,Video
35192,474,2015,30,4,13,17,16,Lecture
35193,474,2015,30,4,13,17,17,Examen
35194,475,2015,41,3,10,13,1,Lecture
35195,475,2015,41,3,10,13,2,Lecture
35196,475,2015,41,3,10,13,3,Lecture
35197,475,2015,41,3,10,13,4,Lecture
35198,475,2015,41,3,10,13,5,Lecture
35199,475,2015,41,3,10,13,6,Video
35200,475,2015,41,3,10,13,7,QCM
35201,475,2015,41,3,10,13,8,Video
35202,475,2015,41,3,10,13,9,Exercise
35203,475,2015,41,3,10,13,10,Lecture
35204,475,2015,41,3,10,13,11,Lecture
35205,475,2015,41,3,10,13,12,Lecture
35206,475,2015,41,3,10,13,13,Examen
35207,476,2015,15,1,6,7,1,Lecture
35208,476,2015,15,1,6,7,2,Exercise
35209,476,2015,15,1,6,7,3,Video
35210,476,2015,15,1,6,7,4,Lecture
35211,476,2015,15,1,6,7,5,Exercise
35212,476,2015,15,1,6,7,6,Lecture
35213,476,2015,15,1,6,7,7,Lecture
35214,477,2015,13,1,3,4,1,Video
35215,477,2015,13,1,3,4,2,Exercise
35216,477,2015,13,1,3,4,3,Lecture
35217,477,2015,13,1,3,4,4,Examen
35218,478,2015,5,1,3,4,1,Video
35219,478,2015,5,1,3,4,2,Lecture
35220,478,2015,5,1,3,4,3,Exercise
35221,478,2015,5,1,3,4,4,Examen
35222,479,2015,13,1,12,13,1,Lecture
35223,479,2015,13,1,12,13,2,Lecture
35224,479,2015,13,1,12,13,3,Lecture
35225,479,2015,13,1,12,13,4,Lecture
35226,479,2015,13,1,12,13,5,Exercise
35227,479,2015,13,1,12,13,6,Lecture
35228,479,2015,13,1,12,13,7,Exercise
35229,479,2015,13,1,12,13,8,Lecture
35230,479,2015,13,1,12,13,9,Exercise
35231,479,2015,13,1,12,13,10,Lecture
35232,479,2015,13,1,12,13,11,Exercise
35233,479,2015,13,1,12,13,12,QCM
35234,479,2015,13,1,12,13,13,Examen
35235,480,2015,35,3,27,30,1,Exercise
35236,480,2015,35,3,27,30,2,Lecture
35237,480,2015,35,3,27,30,3,Lecture
35238,480,2015,35,3,27,30,4,Exercise
35239,480,2015,35,3,27,30,5,Lecture
35240,480,2015,35,3,27,30,6,Lecture
35241,480,2015,35,3,27,30,7,QCM
35242,480,2015,35,3,27,30,8,Lecture
35243,480,2015,35,3,27,30,9,Lecture
35244,480,2015,35,3,27,30,10,Lecture
35245,480,2015,35,3,27,30,11,Lecture
35246,480,2015,35,3,27,30,12,Exercise
35247,480,2015,35,3,27,30,13,Video
35248,480,2015,35,3,27,30,14,Lecture
35249,480,2015,35,3,27,30,15,Examen
35250,480,2015,35,3,27,30,16,Exercise
35251,480,2015,35,3,27,30,17,Lecture
35252,480,2015,35,3,27,30,18,Lecture
35253,480,2015,35,3,27,30,19,Lecture
35254,480,2015,35,3,27,30,20,Lecture
35255,480,2015,35,3,27,30,21,Exercise
35256,480,2015,35,3,27,30,22,Lecture
35257,480,2015,35,3,27,30,23,QCM
35258,480,2015,35,3,27,30,24,Exercise
35259,480,2015,35,3,27,30,25,Exercise
35260,480,2015,35,3,27,30,26,Lecture
35261,480,2015,35,3,27,30,27,Lecture
35262,480,2015,35,3,27,30,28,Lecture
35263,480,2015,35,3,27,30,29,Lecture
35264,480,2015,35,3,27,30,30,Examen
35265,481,2015,13,1,4,5,1,Lecture
35266,481,2015,13,1,4,5,2,QCM
35267,481,2015,13,1,4,5,3,Exercise
35268,481,2015,13,1,4,5,4,Exercise
35269,481,2015,13,1,4,5,5,Examen
35270,482,2015,30,1,8,9,1,Exercise
35271,482,2015,30,1,8,9,2,Lecture
35272,482,2015,30,1,8,9,3,Lecture
35273,482,2015,30,1,8,9,4,Lecture
35274,482,2015,30,1,8,9,5,Lecture
35275,482,2015,30,1,8,9,6,Lecture
35276,482,2015,30,1,8,9,7,Lecture
35277,482,2015,30,1,8,9,8,Video
35278,482,2015,30,1,8,9,9,Examen
35279,483,2015,9,3,5,8,1,Lecture
35280,483,2015,9,3,5,8,2,Lecture
35281,483,2015,9,3,5,8,3,Exercise
35282,483,2015,9,3,5,8,4,Video
35283,483,2015,9,3,5,8,5,QCM
35284,483,2015,9,3,5,8,6,Lecture
35285,483,2015,9,3,5,8,7,Exercise
35286,483,2015,9,3,5,8,8,Test
35287,484,2015,6,1,5,6,1,Video
35288,484,2015,6,1,5,6,2,Lecture
35289,484,2015,6,1,5,6,3,Exercise
35290,484,2015,6,1,5,6,4,Lecture
35291,484,2015,6,1,5,6,5,Exercise
35292,484,2015,6,1,5,6,6,Lecture
35293,485,2015,23,2,5,7,1,QCM
35294,485,2015,23,2,5,7,2,Lecture
35295,485,2015,23,2,5,7,3,Lecture
35296,485,2015,23,2,5,7,4,Lecture
35297,485,2015,23,2,5,7,5,QCM
35298,485,2015,23,2,5,7,6,Exercise
35299,485,2015,23,2,5,7,7,Examen
35300,486,2015,29,4,9,13,1,Video
35301,486,2015,29,4,9,13,2,Lecture
35302,486,2015,29,4,9,13,3,Exercise
35303,486,2015,29,4,9,13,4,Lecture
35304,486,2015,29,4,9,13,5,Video
35305,486,2015,29,4,9,13,6,Exercise
35306,486,2015,29,4,9,13,7,Lecture
35307,486,2015,29,4,9,13,8,Lecture
35308,486,2015,29,4,9,13,9,Video
35309,486,2015,29,4,9,13,10,QCM
35310,486,2015,29,4,9,13,11,Lecture
35311,486,2015,29,4,9,13,12,Lecture
35312,486,2015,29,4,9,13,13,Examen
35313,487,2015,14,1,4,5,1,Exercise
35314,487,2015,14,1,4,5,2,Lecture
35315,487,2015,14,1,4,5,3,Lecture
35316,487,2015,14,1,4,5,4,QCM
35317,487,2015,14,1,4,5,5,Examen
35318,488,2015,12,1,2,3,1,Lecture
35319,488,2015,12,1,2,3,2,Exercise
35320,488,2015,12,1,2,3,3,Video
35321,489,2015,14,2,10,12,1,Lecture
35322,489,2015,14,2,10,12,2,Lecture
35323,489,2015,14,2,10,12,3,Lecture
35324,489,2015,14,2,10,12,4,Video
35325,489,2015,14,2,10,12,5,Lecture
35326,489,2015,14,2,10,12,6,Lecture
35327,489,2015,14,2,10,12,7,Exercise
35328,489,2015,14,2,10,12,8,Exercise
35329,489,2015,14,2,10,12,9,Lecture
35330,489,2015,14,2,10,12,10,Lecture
35331,489,2015,14,2,10,12,11,QCM
35332,489,2015,14,2,10,12,12,Examen
35333,490,2015,34,2,7,9,1,Lecture
35334,490,2015,34,2,7,9,2,Exercise
35335,490,2015,34,2,7,9,3,Lecture
35336,490,2015,34,2,7,9,4,Exercise
35337,490,2015,34,2,7,9,5,Exercise
35338,490,2015,34,2,7,9,6,Lecture
35339,490,2015,34,2,7,9,7,Lecture
35340,490,2015,34,2,7,9,8,Video
35341,490,2015,34,2,7,9,9,QCM
35342,491,2015,18,3,13,16,1,Lecture
35343,491,2015,18,3,13,16,2,Exercise
35344,491,2015,18,3,13,16,3,QCM
35345,491,2015,18,3,13,16,4,Exercise
35346,491,2015,18,3,13,16,5,Lecture
35347,491,2015,18,3,13,16,6,Lecture
35348,491,2015,18,3,13,16,7,Video
35349,491,2015,18,3,13,16,8,Lecture
35350,491,2015,18,3,13,16,9,Exercise
35351,491,2015,18,3,13,16,10,Lecture
35352,491,2015,18,3,13,16,11,Lecture
35353,491,2015,18,3,13,16,12,Video
35354,491,2015,18,3,13,16,13,Lecture
35355,491,2015,18,3,13,16,14,Lecture
35356,491,2015,18,3,13,16,15,Lecture
35357,491,2015,18,3,13,16,16,Examen
35358,492,2015,22,7,0,7,1,Video
35359,492,2015,22,7,0,7,2,Video
35360,492,2015,22,7,0,7,3,QCM
35361,492,2015,22,7,0,7,4,Video
35362,492,2015,22,7,0,7,5,Video
35363,492,2015,22,7,0,7,6,Video
35364,492,2015,22,7,0,7,7,QCM
35365,493,2015,17,4,12,16,1,Lecture
35366,493,2015,17,4,12,16,2,Exercise
35367,493,2015,17,4,12,16,3,Video
35368,493,2015,17,4,12,16,4,Lecture
35369,493,2015,17,4,12,16,5,Lecture
35370,493,2015,17,4,12,16,6,Video
35371,493,2015,17,4,12,16,7,Lecture
35372,493,2015,17,4,12,16,8,Lecture
35373,493,2015,17,4,12,16,9,Lecture
35374,493,2015,17,4,12,16,10,QCM
35375,493,2015,17,4,12,16,11,Exercise
35376,493,2015,17,4,12,16,12,Exercise
35377,493,2015,17,4,12,16,13,Lecture
35378,493,2015,17,4,12,16,14,Lecture
35379,493,2015,17,4,12,16,15,Video
35380,493,2015,17,4,12,16,16,Examen
35381,494,2015,42,8,26,34,1,QCM
35382,494,2015,42,8,26,34,2,Lecture
35383,494,2015,42,8,26,34,3,Lecture
35384,494,2015,42,8,26,34,4,Video
35385,494,2015,42,8,26,34,5,Lecture
35386,494,2015,42,8,26,34,6,Lecture
35387,494,2015,42,8,26,34,7,Lecture
35388,494,2015,42,8,26,34,8,Lecture
35389,494,2015,42,8,26,34,9,Video
35390,494,2015,42,8,26,34,10,Lecture
35391,494,2015,42,8,26,34,11,Exercise
35392,494,2015,42,8,26,34,12,Exercise
35393,494,2015,42,8,26,34,13,QCM
35394,494,2015,42,8,26,34,14,Exercise
35395,494,2015,42,8,26,34,15,Exercise
35396,494,2015,42,8,26,34,16,Exercise
35397,494,2015,42,8,26,34,17,Test
35398,494,2015,42,8,26,34,18,Lecture
35399,494,2015,42,8,26,34,19,Lecture
35400,494,2015,42,8,26,34,20,Exercise
35401,494,2015,42,8,26,34,21,Video
35402,494,2015,42,8,26,34,22,Lecture
35403,494,2015,42,8,26,34,23,Exercise
35404,494,2015,42,8,26,34,24,Lecture
35405,494,2015,42,8,26,34,25,QCM
35406,494,2015,42,8,26,34,26,Video
35407,494,2015,42,8,26,34,27,Lecture
35408,494,2015,42,8,26,34,28,Lecture
35409,494,2015,42,8,26,34,29,Lecture
35410,494,2015,42,8,26,34,30,Lecture
35411,494,2015,42,8,26,34,31,Lecture
35412,494,2015,42,8,26,34,32,Exercise
35413,494,2015,42,8,26,34,33,Lecture
35414,494,2015,42,8,26,34,34,Examen
35415,495,2015,46,2,30,32,1,Lecture
35416,495,2015,46,2,30,32,2,Exercise
35417,495,2015,46,2,30,32,3,Lecture
35418,495,2015,46,2,30,32,4,Lecture
35419,495,2015,46,2,30,32,5,Lecture
35420,495,2015,46,2,30,32,6,Exercise
35421,495,2015,46,2,30,32,7,Lecture
35422,495,2015,46,2,30,32,8,Exercise
35423,495,2015,46,2,30,32,9,Exercise
35424,495,2015,46,2,30,32,10,Exercise
35425,495,2015,46,2,30,32,11,Lecture
35426,495,2015,46,2,30,32,12,Exercise
35427,495,2015,46,2,30,32,13,Lecture
35428,495,2015,46,2,30,32,14,Exercise
35429,495,2015,46,2,30,32,15,Lecture
35430,495,2015,46,2,30,32,16,Exercise
35431,495,2015,46,2,30,32,17,Lecture
35432,495,2015,46,2,30,32,18,Lecture
35433,495,2015,46,2,30,32,19,Lecture
35434,495,2015,46,2,30,32,20,Exercise
35435,495,2015,46,2,30,32,21,Lecture
35436,495,2015,46,2,30,32,22,Video
35437,495,2015,46,2,30,32,23,Lecture
35438,495,2015,46,2,30,32,24,Lecture
35439,495,2015,46,2,30,32,25,Lecture
35440,495,2015,46,2,30,32,26,Lecture
35441,495,2015,46,2,30,32,27,Lecture
35442,495,2015,46,2,30,32,28,Lecture
35443,495,2015,46,2,30,32,29,Lecture
35444,495,2015,46,2,30,32,30,Lecture
35445,495,2015,46,2,30,32,31,QCM
35446,495,2015,46,2,30,32,32,Examen
35447,496,2015,11,1,5,6,1,Exercise
35448,496,2015,11,1,5,6,2,QCM
35449,496,2015,11,1,5,6,3,Lecture
35450,496,2015,11,1,5,6,4,Lecture
35451,496,2015,11,1,5,6,5,Lecture
35452,496,2015,11,1,5,6,6,Examen
35453,497,2015,15,1,12,13,1,Exercise
35454,497,2015,15,1,12,13,2,Lecture
35455,497,2015,15,1,12,13,3,Video
35456,497,2015,15,1,12,13,4,Lecture
35457,497,2015,15,1,12,13,5,Lecture
35458,497,2015,15,1,12,13,6,Lecture
35459,497,2015,15,1,12,13,7,Exercise
35460,497,2015,15,1,12,13,8,Lecture
35461,497,2015,15,1,12,13,9,Lecture
35462,497,2015,15,1,12,13,10,Exercise
35463,497,2015,15,1,12,13,11,Lecture
35464,497,2015,15,1,12,13,12,Lecture
35465,497,2015,15,1,12,13,13,Exercise
35466,498,2015,15,6,0,6,1,QCM
35467,498,2015,15,6,0,6,2,QCM
35468,498,2015,15,6,0,6,3,Video
35469,498,2015,15,6,0,6,4,QCM
35470,498,2015,15,6,0,6,5,QCM
35471,498,2015,15,6,0,6,6,Test
35472,499,2015,15,1,14,15,1,Lecture
35473,499,2015,15,1,14,15,2,Exercise
35474,499,2015,15,1,14,15,3,Lecture
35475,499,2015,15,1,14,15,4,Exercise
35476,499,2015,15,1,14,15,5,QCM
35477,499,2015,15,1,14,15,6,Lecture
35478,499,2015,15,1,14,15,7,Lecture
35479,499,2015,15,1,14,15,8,Lecture
35480,499,2015,15,1,14,15,9,Lecture
35481,499,2015,15,1,14,15,10,Lecture
35482,499,2015,15,1,14,15,11,Lecture
35483,499,2015,15,1,14,15,12,Exercise
35484,499,2015,15,1,14,15,13,Lecture
35485,499,2015,15,1,14,15,14,Lecture
35486,499,2015,15,1,14,15,15,Examen
35487,500,2015,50,6,32,38,1,Exercise
35488,500,2015,50,6,32,38,2,Lecture
35489,500,2015,50,6,32,38,3,Lecture
35490,500,2015,50,6,32,38,4,Lecture
35491,500,2015,50,6,32,38,5,Lecture
35492,500,2015,50,6,32,38,6,Exercise
35493,500,2015,50,6,32,38,7,Lecture
35494,500,2015,50,6,32,38,8,Lecture
35495,500,2015,50,6,32,38,9,Lecture
35496,500,2015,50,6,32,38,10,Video
35497,500,2015,50,6,32,38,11,Lecture
35498,500,2015,50,6,32,38,12,Lecture
35499,500,2015,50,6,32,38,13,Lecture
35500,500,2015,50,6,32,38,14,Lecture
35501,500,2015,50,6,32,38,15,Lecture
35502,500,2015,50,6,32,38,16,Lecture
35503,500,2015,50,6,32,38,17,Exercise
35504,500,2015,50,6,32,38,18,Exercise
35505,500,2015,50,6,32,38,19,Exercise
35506,500,2015,50,6,32,38,20,Exercise
35507,500,2015,50,6,32,38,21,Lecture
35508,500,2015,50,6,32,38,22,Exercise
35509,500,2015,50,6,32,38,23,Video
35510,500,2015,50,6,32,38,24,QCM
35511,500,2015,50,6,32,38,25,Lecture
35512,500,2015,50,6,32,38,26,Lecture
35513,500,2015,50,6,32,38,27,Exercise
35514,500,2015,50,6,32,38,28,Lecture
35515,500,2015,50,6,32,38,29,Exercise
35516,500,2015,50,6,32,38,30,Lecture
35517,500,2015,50,6,32,38,31,Exercise
35518,500,2015,50,6,32,38,32,Video
35519,500,2015,50,6,32,38,33,Video
35520,500,2015,50,6,32,38,34,Lecture
35521,500,2015,50,6,32,38,35,Lecture
35522,500,2015,50,6,32,38,36,Video
35523,500,2015,50,6,32,38,37,Lecture
35524,500,2015,50,6,32,38,38,Exercise
35525,501,2015,31,3,5,8,1,Exercise
35526,501,2015,31,3,5,8,2,Exercise
35527,501,2015,31,3,5,8,3,Video
35528,501,2015,31,3,5,8,4,Lecture
35529,501,2015,31,3,5,8,5,QCM
35530,501,2015,31,3,5,8,6,Lecture
35531,501,2015,31,3,5,8,7,Video
35532,501,2015,31,3,5,8,8,Lecture
35533,502,2015,39,4,26,30,1,Lecture
35534,502,2015,39,4,26,30,2,Lecture
35535,502,2015,39,4,26,30,3,Exercise
35536,502,2015,39,4,26,30,4,Exercise
35537,502,2015,39,4,26,30,5,Lecture
35538,502,2015,39,4,26,30,6,Exercise
35539,502,2015,39,4,26,30,7,Lecture
35540,502,2015,39,4,26,30,8,Lecture
35541,502,2015,39,4,26,30,9,Lecture
35542,502,2015,39,4,26,30,10,Exercise
35543,502,2015,39,4,26,30,11,Examen
35544,502,2015,39,4,26,30,12,QCM
35545,502,2015,39,4,26,30,13,Lecture
35546,502,2015,39,4,26,30,14,Lecture
35547,502,2015,39,4,26,30,15,Exercise
35548,502,2015,39,4,26,30,16,Exercise
35549,502,2015,39,4,26,30,17,QCM
35550,502,2015,39,4,26,30,18,Exercise
35551,502,2015,39,4,26,30,19,Exercise
35552,502,2015,39,4,26,30,20,Test
35553,502,2015,39,4,26,30,21,Lecture
35554,502,2015,39,4,26,30,22,Lecture
35555,502,2015,39,4,26,30,23,Lecture
35556,502,2015,39,4,26,30,24,Lecture
35557,502,2015,39,4,26,30,25,Lecture
35558,502,2015,39,4,26,30,26,Video
35559,502,2015,39,4,26,30,27,Lecture
35560,502,2015,39,4,26,30,28,Lecture
35561,502,2015,39,4,26,30,29,Lecture
35562,502,2015,39,4,26,30,30,Examen
35563,503,2015,45,3,11,14,1,Lecture
35564,503,2015,45,3,11,14,2,Lecture
35565,503,2015,45,3,11,14,3,Exercise
35566,503,2015,45,3,11,14,4,Exercise
35567,503,2015,45,3,11,14,5,Lecture
35568,503,2015,45,3,11,14,6,QCM
35569,503,2015,45,3,11,14,7,Lecture
35570,503,2015,45,3,11,14,8,Lecture
35571,503,2015,45,3,11,14,9,Lecture
35572,503,2015,45,3,11,14,10,Video
35573,503,2015,45,3,11,14,11,Lecture
35574,503,2015,45,3,11,14,12,Lecture
35575,503,2015,45,3,11,14,13,Exercise
35576,503,2015,45,3,11,14,14,Test
35577,504,2015,35,5,8,13,1,QCM
35578,504,2015,35,5,8,13,2,Lecture
35579,504,2015,35,5,8,13,3,Lecture
35580,504,2015,35,5,8,13,4,Lecture
35581,504,2015,35,5,8,13,5,QCM
35582,504,2015,35,5,8,13,6,Lecture
35583,504,2015,35,5,8,13,7,QCM
35584,504,2015,35,5,8,13,8,Video
35585,504,2015,35,5,8,13,9,Lecture
35586,504,2015,35,5,8,13,10,Video
35587,504,2015,35,5,8,13,11,Lecture
35588,504,2015,35,5,8,13,12,Exercise
35589,504,2015,35,5,8,13,13,Examen
35590,505,2015,20,5,12,17,1,Lecture
35591,505,2015,20,5,12,17,2,QCM
35592,505,2015,20,5,12,17,3,Lecture
35593,505,2015,20,5,12,17,4,QCM
35594,505,2015,20,5,12,17,5,Lecture
35595,505,2015,20,5,12,17,6,QCM
35596,505,2015,20,5,12,17,7,QCM
35597,505,2015,20,5,12,17,8,Lecture
35598,505,2015,20,5,12,17,9,Lecture
35599,505,2015,20,5,12,17,10,Video
35600,505,2015,20,5,12,17,11,Lecture
35601,505,2015,20,5,12,17,12,Exercise
35602,505,2015,20,5,12,17,13,Exercise
35603,505,2015,20,5,12,17,14,Lecture
35604,505,2015,20,5,12,17,15,Lecture
35605,505,2015,20,5,12,17,16,Exercise
35606,505,2015,20,5,12,17,17,Examen
35607,506,2015,7,2,3,5,1,QCM
35608,506,2015,7,2,3,5,2,QCM
35609,506,2015,7,2,3,5,3,Lecture
35610,506,2015,7,2,3,5,4,Exercise
35611,506,2015,7,2,3,5,5,Examen
35612,507,2015,18,2,8,10,1,Lecture
35613,507,2015,18,2,8,10,2,Exercise
35614,507,2015,18,2,8,10,3,Lecture
35615,507,2015,18,2,8,10,4,Lecture
35616,507,2015,18,2,8,10,5,Exercise
35617,507,2015,18,2,8,10,6,Lecture
35618,507,2015,18,2,8,10,7,Video
35619,507,2015,18,2,8,10,8,Video
35620,507,2015,18,2,8,10,9,Lecture
35621,507,2015,18,2,8,10,10,Exercise
35622,508,2015,21,3,7,10,1,Lecture
35623,508,2015,21,3,7,10,2,Lecture
35624,508,2015,21,3,7,10,3,QCM
35625,508,2015,21,3,7,10,4,Exercise
35626,508,2015,21,3,7,10,5,Lecture
35627,508,2015,21,3,7,10,6,QCM
35628,508,2015,21,3,7,10,7,Exercise
35629,508,2015,21,3,7,10,8,Video
35630,508,2015,21,3,7,10,9,Lecture
35631,508,2015,21,3,7,10,10,Lecture
35632,509,2015,11,1,4,5,1,Lecture
35633,509,2015,11,1,4,5,2,Exercise
35634,509,2015,11,1,4,5,3,Lecture
35635,509,2015,11,1,4,5,4,QCM
35636,509,2015,11,1,4,5,5,Examen
35637,510,2015,12,2,3,5,1,Lecture
35638,510,2015,12,2,3,5,2,QCM
35639,510,2015,12,2,3,5,3,Lecture
35640,510,2015,12,2,3,5,4,QCM
35641,510,2015,12,2,3,5,5,Examen
35642,511,2015,27,2,5,7,1,Exercise
35643,511,2015,27,2,5,7,2,Exercise
35644,511,2015,27,2,5,7,3,Lecture
35645,511,2015,27,2,5,7,4,Exercise
35646,511,2015,27,2,5,7,5,Video
35647,511,2015,27,2,5,7,6,Video
35648,511,2015,27,2,5,7,7,Examen
35649,512,2015,26,1,14,15,1,Exercise
35650,512,2015,26,1,14,15,2,Lecture
35651,512,2015,26,1,14,15,3,Lecture
35652,512,2015,26,1,14,15,4,Lecture
35653,512,2015,26,1,14,15,5,Video
35654,512,2015,26,1,14,15,6,Lecture
35655,512,2015,26,1,14,15,7,Lecture
35656,512,2015,26,1,14,15,8,Lecture
35657,512,2015,26,1,14,15,9,Exercise
35658,512,2015,26,1,14,15,10,Lecture
35659,512,2015,26,1,14,15,11,Exercise
35660,512,2015,26,1,14,15,12,Lecture
35661,512,2015,26,1,14,15,13,Exercise
35662,512,2015,26,1,14,15,14,Lecture
35663,512,2015,26,1,14,15,15,Lecture
35664,513,2015,36,4,8,12,1,Lecture
35665,513,2015,36,4,8,12,2,Video
35666,513,2015,36,4,8,12,3,QCM
35667,513,2015,36,4,8,12,4,Lecture
35668,513,2015,36,4,8,12,5,Lecture
35669,513,2015,36,4,8,12,6,Exercise
35670,513,2015,36,4,8,12,7,Lecture
35671,513,2015,36,4,8,12,8,Lecture
35672,513,2015,36,4,8,12,9,Video
35673,513,2015,36,4,8,12,10,Video
35674,513,2015,36,4,8,12,11,Lecture
35675,513,2015,36,4,8,12,12,Examen
35676,514,2015,28,4,14,18,1,QCM
35677,514,2015,28,4,14,18,2,Lecture
35678,514,2015,28,4,14,18,3,Lecture
35679,514,2015,28,4,14,18,4,Exercise
35680,514,2015,28,4,14,18,5,Lecture
35681,514,2015,28,4,14,18,6,Video
35682,514,2015,28,4,14,18,7,Lecture
35683,514,2015,28,4,14,18,8,Lecture
35684,514,2015,28,4,14,18,9,Lecture
35685,514,2015,28,4,14,18,10,Lecture
35686,514,2015,28,4,14,18,11,Video
35687,514,2015,28,4,14,18,12,QCM
35688,514,2015,28,4,14,18,13,Lecture
35689,514,2015,28,4,14,18,14,Lecture
35690,514,2015,28,4,14,18,15,Lecture
35691,514,2015,28,4,14,18,16,Exercise
35692,514,2015,28,4,14,18,17,Exercise
35693,514,2015,28,4,14,18,18,Examen
35694,515,2015,7,1,3,4,1,Lecture
35695,515,2015,7,1,3,4,2,Lecture
35696,515,2015,7,1,3,4,3,Video
35697,515,2015,7,1,3,4,4,Exercise
35698,516,2015,21,3,14,17,1,Lecture
35699,516,2015,21,3,14,17,2,Exercise
35700,516,2015,21,3,14,17,3,QCM
35701,516,2015,21,3,14,17,4,Lecture
35702,516,2015,21,3,14,17,5,Exercise
35703,516,2015,21,3,14,17,6,Lecture
35704,516,2015,21,3,14,17,7,Exercise
35705,516,2015,21,3,14,17,8,Lecture
35706,516,2015,21,3,14,17,9,QCM
35707,516,2015,21,3,14,17,10,Lecture
35708,516,2015,21,3,14,17,11,Video
35709,516,2015,21,3,14,17,12,Lecture
35710,516,2015,21,3,14,17,13,Lecture
35711,516,2015,21,3,14,17,14,Lecture
35712,516,2015,21,3,14,17,15,Lecture
35713,516,2015,21,3,14,17,16,Lecture
35714,516,2015,21,3,14,17,17,Examen
35715,517,2015,21,2,10,12,1,Lecture
35716,517,2015,21,2,10,12,2,Lecture
35717,517,2015,21,2,10,12,3,Exercise
35718,517,2015,21,2,10,12,4,Lecture
35719,517,2015,21,2,10,12,5,Video
35720,517,2015,21,2,10,12,6,Exercise
35721,517,2015,21,2,10,12,7,Lecture
35722,517,2015,21,2,10,12,8,Lecture
35723,517,2015,21,2,10,12,9,Video
35724,517,2015,21,2,10,12,10,Lecture
35725,517,2015,21,2,10,12,11,Exercise
35726,517,2015,21,2,10,12,12,Lecture
35727,518,2015,54,5,31,36,1,Exercise
35728,518,2015,54,5,31,36,2,Video
35729,518,2015,54,5,31,36,3,Lecture
35730,518,2015,54,5,31,36,4,Exercise
35731,518,2015,54,5,31,36,5,Lecture
35732,518,2015,54,5,31,36,6,Exercise
35733,518,2015,54,5,31,36,7,Lecture
35734,518,2015,54,5,31,36,8,Lecture
35735,518,2015,54,5,31,36,9,Lecture
35736,518,2015,54,5,31,36,10,Lecture
35737,518,2015,54,5,31,36,11,Exercise
35738,518,2015,54,5,31,36,12,Exercise
35739,518,2015,54,5,31,36,13,Lecture
35740,518,2015,54,5,31,36,14,Lecture
35741,518,2015,54,5,31,36,15,Lecture
35742,518,2015,54,5,31,36,16,Lecture
35743,518,2015,54,5,31,36,17,Exercise
35744,518,2015,54,5,31,36,18,Lecture
35745,518,2015,54,5,31,36,19,Examen
35746,518,2015,54,5,31,36,20,Exercise
35747,518,2015,54,5,31,36,21,Lecture
35748,518,2015,54,5,31,36,22,Lecture
35749,518,2015,54,5,31,36,23,Video
35750,518,2015,54,5,31,36,24,Video
35751,518,2015,54,5,31,36,25,Lecture
35752,518,2015,54,5,31,36,26,Lecture
35753,518,2015,54,5,31,36,27,Exercise
35754,518,2015,54,5,31,36,28,Video
35755,518,2015,54,5,31,36,29,Lecture
35756,518,2015,54,5,31,36,30,Lecture
35757,518,2015,54,5,31,36,31,Exercise
35758,518,2015,54,5,31,36,32,Video
35759,518,2015,54,5,31,36,33,Lecture
35760,518,2015,54,5,31,36,34,Lecture
35761,518,2015,54,5,31,36,35,Exercise
35762,518,2015,54,5,31,36,36,Examen
35763,519,2015,6,1,1,2,1,Lecture
35764,519,2015,6,1,1,2,2,Video
